10,2,910,152.96,12.672,0.66806,154.34,12.703,0.6747,153.75,12.597,0.66719,0.66999
10,2,920,152.84,12.642,0.66634,154.14,12.715,0.67477,154.03,12.598,0.6689,0.67001
10,2,930,152.94,12.618,0.6655,153.94,12.722,0.67406,154.31,12.615,0.67091,0.67016
10,2,940,153.2,12.607,0.66567,153.82,12.724,0.67291,154.53,12.644,0.67267,0.67042
10,2,950,153.53,12.611,0.66663,153.79,12.722,0.67175,154.67,12.675,0.67377,0.67072
10,2,960,153.86,12.626,0.66793,153.85,12.719,0.67086,154.73,12.702,0.67414,0.67098
10,2,970,154.13,12.647,0.6692,153.99,12.718,0.67041,154.75,12.721,0.6739,0.67117
10,2,980,154.32,12.671,0.67021,154.19,12.72,0.67042,154.75,12.733,0.67329,0.67131
10,2,990,154.45,12.694,0.67085,154.41,12.726,0.67082,154.76,12.738,0.67258,0.67141
10,2,1000,154.49,12.712,0.671,154.61,12.737,0.67146,154.81,12.739,0.67194,0.67147
10,2,1010,154.49,12.723,0.67069,154.76,12.75,0.67211,154.9,12.738,0.67159,0.67146
10,2,1020,154.49,12.728,0.67007,154.84,12.763,0.67257,155.05,12.74,0.67165,0.67143
10,2,1030,154.56,12.728,0.66943,154.87,12.777,0.67269,155.25,12.748,0.6722,0.67144
10,2,1040,154.7,12.728,0.66911,154.86,12.787,0.67241,155.44,12.763,0.67307,0.67153
10,2,1050,154.91,12.731,0.66926,154.83,12.792,0.67177,155.58,12.783,0.67393,0.67166
10,2,1060,155.11,12.736,0.6698,154.8,12.791,0.67096,155.62,12.802,0.67442,0.67173
10,2,1070,155.26,12.745,0.67053,154.79,12.786,0.67024,155.57,12.815,0.67436,0.67171
10,2,1080,155.35,12.755,0.67119,154.82,12.778,0.66984,155.48,12.819,0.67387,0.67163
10,2,1090,155.36,12.763,0.67159,154.88,12.773,0.66985,155.4,12.817,0.67319,0.67154
10,2,1100,155.32,12.769,0.67161,154.92,12.771,0.67009,155.34,12.811,0.67261,0.67144
10,2,1110,155.28,12.77,0.67137,154.95,12.772,0.67032,155.33,12.805,0.67231,0.67134
10,2,1120,155.28,12.769,0.6711,154.95,12.773,0.67037,155.36,12.802,0.67232,0.67126
10,2,1130,155.35,12.769,0.67104,154.95,12.774,0.67022,155.39,12.804,0.67254,0.67127
10,2,1140,155.46,12.773,0.6713,154.97,12.775,0.66996,155.42,12.81,0.67276,0.67134
10,2,1150,155.57,12.779,0.67177,155.01,12.774,0.66972,155.41,12.817,0.6728,0.67143
10,2,1160,155.65,12.788,0.67227,155.05,12.772,0.66959,155.36,12.821,0.67261,0.67149
10,2,1170,155.68,12.796,0.67271,155.1,12.77,0.66959,155.28,12.821,0.67223,0.67151
10,2,1180,155.65,12.803,0.67302,155.14,12.767,0.66973,155.17,12.816,0.67171,0.67148
10,2,1190,155.56,12.806,0.67316,155.16,12.763,0.66993,155.02,12.805,0.67106,0.67138
10,2,1200,155.4,12.805,0.6731,155.16,12.758,0.6702,154.86,12.79,0.6703,0.6712
10,2,1210,155.22,12.8,0.67284,155.17,12.753,0.67055,154.71,12.771,0.66955,0.67098
10,2,1220,155.07,12.795,0.67247,155.19,12.751,0.67102,154.63,12.753,0.66902,0.67084
10,2,1230,154.96,12.79,0.67211,155.23,12.753,0.67155,154.62,12.741,0.66886,0.67084
10,2,1240,154.91,12.786,0.67184,155.26,12.757,0.67197,154.66,12.734,0.66902,0.67095
10,2,1250,154.9,12.784,0.67171,155.26,12.762,0.67218,154.69,12.733,0.66933,0.67108
10,2,1260,154.9,12.782,0.67174,155.25,12.764,0.67217,154.68,12.734,0.66956,0.67115
10,2,1270,154.89,12.782,0.67188,155.23,12.762,0.67206,154.63,12.734,0.66957,0.67117
10,2,1280,154.85,12.782,0.67205,155.23,12.759,0.67205,154.56,12.731,0.66935,0.67115
10,2,1290,154.77,12.781,0.67211,155.23,12.756,0.67222,154.47,12.724,0.66898,0.6711
10,2,1300,154.65,12.778,0.67193,155.22,12.754,0.67253,154.41,12.714,0.6686,0.67102
10,2,1310,154.51,12.773,0.67152,155.21,12.755,0.67291,154.39,12.704,0.66838,0.67094
10,2,1320,154.41,12.765,0.67103,155.2,12.757,0.67322,154.42,12.697,0.66843,0.6709
10,2,1330,154.35,12.758,0.6706,155.18,12.76,0.67342,154.48,12.694,0.66871,0.67091
10,2,1340,154.34,12.752,0.67032,155.17,12.765,0.67349,154.56,12.695,0.66911,0.67097
10,2,1350,154.37,12.749,0.67015,155.17,12.769,0.6735,154.66,12.7,0.66954,0.67107
10,2,1360,154.43,12.749,0.67008,155.18,12.775,0.67352,154.78,12.708,0.67001,0.6712
10,2,1370,154.48,12.749,0.67005,155.18,12.78,0.6735,154.89,12.718,0.67049,0.67135
10,2,1380,154.51,12.749,0.67,155.14,12.785,0.67341,154.96,12.727,0.67093,0.67145
10,2,1390,154.51,12.746,0.66989,155.06,12.785,0.67317,155,12.734,0.67126,0.67144
10,2,1400,154.49,12.74,0.66973,154.96,12.782,0.67282,154.99,12.737,0.67144,0.67133
10,2,1410,154.46,12.733,0.66958,154.86,12.777,0.67245,154.97,12.738,0.67152,0.67118
10,2,1420,154.45,12.727,0.66948,154.8,12.771,0.67217,154.97,12.738,0.67158,0.67108
10,2,1430,154.46,12.724,0.66946,154.77,12.768,0.67202,154.99,12.739,0.67171,0.67106
10,2,1440,154.49,12.722,0.6695,154.76,12.768,0.67197,155.03,12.742,0.67189,0.67112
10,2,1450,154.53,12.723,0.66956,154.76,12.768,0.6719,155.07,12.746,0.67207,0.67118
10,2,1460,154.57,12.724,0.66967,154.77,12.769,0.67176,155.09,12.75,0.67218,0.67121
10,2,1470,154.63,12.727,0.66984,154.79,12.769,0.67162,155.1,12.754,0.67218,0.67122
10,2,1480,154.67,12.731,0.67006,154.83,12.769,0.67157,155.1,12.756,0.67209,0.67124
10,2,1490,154.7,12.736,0.67018,154.88,12.77,0.67163,155.1,12.758,0.6719,0.67124
10,2,1500,154.7,12.74,0.67017,154.93,12.773,0.67179,155.13,12.758,0.67174,0.67123
10,2,1510,154.71,12.742,0.67003,154.96,12.777,0.67196,155.17,12.758,0.6717,0.67123
